title,address,latitude,longitude,description,price_pcm,date_added,agent,agent_tel,image_src,src
2 bedroom flat,"Tottenham Court Road, Tottenham Court Road, London W1T",51.51936,-0.13349,Recently refurbished Split-level two beds room flat near Goodge Street station in West End area. Finished to an high standard. All wooden flooring and Modern Kitchen with a gas hob. Available furnished/unfurnished or partly furnished. LONG LET ONLY. AVAILALBLE NOW.,"£2,500 pcm",Reduced on 20/10/2020,"Relo Redac Strattons, Central London Hub",020 8012 4602,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/192k/191426/97376357/191426_25812_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-97376357.html
2 bedroom flat,"Tottenham Court Road, Tottenham Court Road, London W1T",51.51936,-0.13349,Recently refurbished two beds room flat near Goodge Street station in West End area. Finished to an high standard. All wooden flooring and Modern Kitchen with a gas hob. Available furnished/unfurnished or partly furnished. LONG LET ONLY. AVAILALBLE NOW.,"£2,500 pcm",Reduced on 20/10/2020,"Relo Redac Strattons, Central London Hub",020 8012 4602,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/192k/191426/97391441/191426_25811_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-97391441.html
2 bedroom flat,"Camden Road, Camden, London, NW1",51.543749,-0.135809,"*Video Available*""Penthouse Apartment"" with a large wrap-around Roof Terrace & underground parking. The Property is situated at the top of a purpose built block (with lift) and boasts floor to ceiling glass windows & access to the terrace throughout. ","£2,578 pcm",Reduced on 20/10/2020,"Chestertons Estate Agents , Camden & Primrose Hill Lettings",020 8012 3909,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/64k/63031/85494193/63031_CAL130011_L_IMG_11_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85494193.html
2 bedroom flat,"Parkhill Road, London, NW3",51.548251,-0.158993,"A 2 double bedroom, 2 bathroom apartment in Belsize Park NW3 This well presented 2 double bedroom (1 en-suite) apartment set on the first floor of a period conversion benefits from wooden flooring throughout , high ceilings, period features and excellent natural light. The apartment is offe...","£2,578 pcm",Added on 20/10/2020,"Knight Frank - Lettings, Belsize Park",020 8012 5431,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/139k/138797/86156533/138797_BPQ012070347_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-86156533.html
2 bedroom flat,"Tottenham Court Road, London, W1T",51.51942,-0.13325,"Recently decorated to high standard, this spacious apartment set within in the heart of the West End is now available to let. This spacious apartment set on two floors comprises of a modern fully equipped kitchen, a spacious & bright living room, two double bedrooms, a toilet room on the ground f...","£2,500 pcm",Added on 20/10/2020,"Atlas Property Letting & Services Ltd, London",020 8012 5331,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/125k/124174/74439894/124174_51TCRFB-t-395_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-74439894.html
2 bedroom flat,"Tottenham Court Road, London, W1T",51.51942,-0.13325,"Recently decorated to high standard, this spacious apartment set within in the heart of the West End is now available to let. Boasting in excess of 633sqft, this spacious apartment comprises of a modern fully equipped kitchen, a spacious & bright living room, two double bedrooms and a fully tiled...","£2,500 pcm",Added on 20/10/2020,"Atlas Property Letting & Services Ltd, London",020 8012 5331,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/125k/124174/74439891/124174_51TCRFC-t-396_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-74439891.html
2 bedroom flat,"Parkhill Road, London, NW3",51.548251,-0.158993,"A 2 double bedroom, 2 bathroom apartment in Belsize Park NW3 This well presented 2 double bedroom (1 en-suite) apartment set on the first floor of a period conversion benefits from wooden flooring throughout , high ceilings, period features and excellent natural light. The apartment is offe...","£2,578 pcm",Added on 20/10/2020,"Knight Frank - Lettings, Belsize Park",020 8012 5431,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/139k/138797/86156533/138797_BPQ012070347_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-86156533.html
5 bedroom flat,Crowndale Road NW1,51.535244,-0.133733,"Extremely SPACIOUS and WELL LOCATED flat just 5 minutes walk to MORNINGTON CRESCENT STATION and CAMDEN HIGH STREET. The property boasts A MASSIVE BALCONY, FOUR DOUBLE bedrooms and a DOUBLE LOUNGE which has been converted to the FIFTH BEDROOM. Ideal for RVC or UCL students;.","£2,500 pcm",Added on 20/10/2020,"Allen Goldstein, Bloomsbury",020 8012 6958,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/113k/112351/99494078/112351_RL0181_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-99494078.html
3 bedroom flat,"Mandeville Court, Hampstead, London, NW3",51.551337,-0.185668,"LONG LET. This imposing 3 bedroom 4th floor flat benefits from a spacious and bright reception room, ample built-in storage throughout and a designer kitchen and bathroom.","£2,492 pcm",Reduced on 19/10/2020,"Foxtons, West Hampstead",020 3858 3229,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/138k/137372/97165460/137372_1146076_IMG_02_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-97165460.html
2 bedroom flat,"Camden Road, Camden, London, NW1",51.5474,-0.131355,"ZERO DEPOSIT AVAILABLE. LONG LET. Set within the catchment for Camden School for Girls, this exceptionally spacious 2 bedroom flat with 2 bathrooms (1 en suite) offers stylish living space and benefits from a private garden.","£2,470 pcm",Added on 19/10/2020,"Foxtons, Camden",020 8012 6726,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/65k/64127/74418945/64127_1151343_IMG_02_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-74418945.html
3 bedroom flat,"Gondar Mansions, Mill Lane, West Hampstead, NW6",51.551127,-0.201371,"With far reaching views across London we are pleased to offer this spacious THREE DOUBLE BEDROOM TWO BATHROOM top floor apartment (1500 sq ft.) situated within this three-storey mansion block. The property features a south facing reception room, master bedroom with suite bathroom along with a gre...","£2,492 pcm",Added on 19/10/2020,"ML Estates, London",020 8012 3077,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45180/74407161/45180_MICLE_002402_IMG_02_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-74407161.html
4 bedroom flat,Dormans Way,51.54045,-0.17647,"Located within a quiet purpose built block minutes from Swiss Cottage Tube Station this spacious four bedroom apartment has a fully fitted kitchen, neutral decor, good size lounge with wood floors, tiled bathroom with shower and ample storage space.","£2,492 pcm",Reduced on 19/10/2020,"Black Katz, Camden",020 8012 3496,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/18k/17888/97152404/17888_36825_IMG_01_0001_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-97152404.html
2 bedroom flat,"Colosseum Terrace, Regents Park, London, NW1",51.526532,-0.144527,*Video Available* Owned by the prestigious Crown Estate is this lovely first floor 2 Bedroom apartment in this handsome period terrace located just moments from Great Portland Street station and the green open spaces of Regents Park. ,"£2,492 pcm",Reduced on 19/10/2020,"Chestertons Estate Agents , Camden & Primrose Hill Lettings",020 8012 3909,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/64k/63031/82249429/63031_CAL130064_L_IMG_22_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-82249429.html
1 bedroom terraced house,"Flat C, 3 Acol Road,, London (GB), NW6",51.54184,-0.19069,"Short Lets. Bills Included. Bright, Vibrant 1 BD Apartment in Sth Hampstead","£2,410 pcm",Added on 19/10/2020,"Houst, London",020 8012 7036,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/171k/170132/74385294/170132_11823_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-74385294.html
3 bedroom terraced house,"Loveridge Road, London, NW6",51.5472,-0.20028,A lovely split three/four bedroom flat with two bathrooms and a guest toilet. The flat benefits from a classy looking outside space and outside office/play room. ,"£2,492 pcm",Reduced on 19/10/2020,"55 Residential, London",07546 635252,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/227k/226634/97045568/226634_LOV74FL1_IMG_08_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-97045568.html
5 bedroom flat,"Inwood Court, London, NW1",51.54276,-0.135196,"Newly refurbished 5 bedroom spacious flat in Camden. Please note that this is a 4 bedroom and a living room flat,the living room converted to 5th bedroom. Students and sharers are welcome! Sum... ** Property Reference: 927897 **","£2,500 pcm",Reduced on 18/10/2020,"OpenRent, London",020 3322 3265,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96668/85854721/96668_92789715102020_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85854721.html
3 bedroom apartment,"Broadfield Lane, London, Camden, NW1",51.541407,-0.12588,"“I love the whole flat, especially the balcony! Having coffee in the morning with freshly baked roasted, collected from Notes Coffee Bar, which is close by, and then gazing out the window into the London views, and train spotting”.","£2,578 pcm",Reduced on 16/10/2020,"Keller Williams Prime Properties, London",020 8012 2962,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/147k/146753/92270252/146753_PMA180208_L_IMG_04_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-92270252.html
3 bedroom flat,"Broadfield Lane, Broadfield Lane",51.542103,-0.126446,"This stylish and modern three double bedroom/two bathroom apartment is set on the fourth floor of this sought after new development with concierge just North of King's Cross Station. Spacious, bright and open plan living and kitchen with wood flooring and south facing balcony. Available furnish...","£2,578 pcm",Reduced on 16/10/2020,"Dexters, Bloomsbury",020 7833 4488,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/33k/32391/73602774/32391_30045536_IMG_09_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73602774.html
2 bedroom flat,Swinton Street London WC1X,51.5289,-0.11738,Hamptons are pleased to offer this spacious two double bedroom lateral apartment minutes away from Kings Cross. Boasting tall ceilings and a wealth of natural light.,"£2,578 pcm",Reduced on 16/10/2020,"Hamptons International Lettings, Islington",020 8012 2911,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/44k/43763/97119533/43763_P213788_IMG_03_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-97119533.html
4 bedroom flat,"Crowndale Court, London, NW1",51.53524,-0.133689,"We are proud to offer this delightful 4 bedroom, 1 bathroom flat in a great location. Available to move in from 14 September 2020. Property is offered furnished. Viewing highly recommended. Cont... ** Property Reference: 879242 **","£2,405 pcm",Reduced on 16/10/2020,"OpenRent, London",020 3322 3265,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96668/84020002/96668_78410415052020_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-84020002.html
2 bedroom apartment,"Melrose Apartments, 6 Winchester Road, Swiss Cottage, NW3",51.543798,-0.172036,"An opportunity to rent a bright (74sq m/ 796sq ft) two bedroom apartment, set on the 1st floor of this exclusive purpose built block. The apartment is finished to a contemporary standard throughout, and additionally benefits from a secure underground parking for one car. Winchester Ro...","£2,492 pcm",Reduced on 15/10/2020,"Aston Chase, London",020 8012 1862,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/85k/84235/84800107/84235_RPL100022_L_IMG_11_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-84800107.html
2 bedroom flat,"Rochester Place, Camden, London, NW1",51.54381,-0.137719,"*Video Available* Situated with this purpose built development known as ""Camden Courtyards"" is this fantastic 2 Bedroom apartment located on the 3rd floor with a lift. Further benefits include a Concierge and access to a communal Roof Garden. ","£2,492 pcm",Added on 15/10/2020,"Chestertons Estate Agents , Camden & Primrose Hill Lettings",020 8012 3909,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/64k/63031/98480936/63031_HEA184456_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-98480936.html
2 bedroom flat,Greencroft Gardens London NW6,51.54484,-0.18105,A beautifully presented two double bedroom two bathroom apartment available to rent in this stunning period conversion in the heart of South Hampstead. Available now.,"£2,470 pcm",Added on 15/10/2020,"Kinleigh Folkard & Hayward - Lettings, West Hampstead",020 8012 1629,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/99k/98852/74273586/98852_P180760_IMG_07_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-74273586.html
2 bedroom property,"Fleet Road, London, NW3",51.553532,-0.161665,"VIRTUAL TOUR AVAILABLE. A stunning apartment situated within a short walk of Hampstead Heath. The property is offered in excellent order and boasts a spacious reception room with contemporary open plan kitchen, two well proportioned double bedrooms, two bathrooms and use of a large communal roof ...","£2,500 pcm",Added on 14/10/2020,"Stones Residential, Belsize Park",020 8012 8958,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/107k/106225/98447870/106225_BEP200143_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-98447870.html
2 bedroom apartment,"The Move, 154 Loudoun Road, London, NW8",51.540995,-0.178831,"Two bedroom apartment set on TOP FLOOR in this PURPOSE BUILT MODERN DEVELOPMENT and just moments from SOUTH HAMPSTEAD STATION.. The property benefits from PRIVATE BALCONY, open plan lounge/kitchen, two double bedroom and two fitted bathroom. FURNISHED.","£2,426 pcm",Added on 14/10/2020,"Drivers & Norris, Islington- Lettings",020 8012 4134,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/55k/54616/85795927/54616_DAN200864_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85795927.html
3 bedroom flat,"Finchley Road, Hampstead",51.551605,-0.185416,"A spacious three bedroom apartment, situated on the fourth floor of this popular mansion block on Finchley Road. There is a large double reception , modern kitchen and direct access to a balcony. Perfect for a professional family.","£2,500 pcm",Reduced on 14/10/2020,"Dexters, West Hampstead South",020 7644 9301,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/26k/25485/97048604/25485_29984384_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-97048604.html
4 bedroom flat,Rochester Road,51.54416,-0.1381,"A spacious four double bedroom flat set on a gorgeous tree lined street off Camden Road. Located within walking distance to Camden High Street, Stables Market and Camden Tube the flat consists of four bedrooms, lounge, modern fully fitted kitchen and loads of storage.","£2,492 pcm",Reduced on 14/10/2020,"Black Katz, Camden",020 8012 3496,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/18k/17888/96305453/17888_21164_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-96305453.html
3 bedroom flat,"Finchley Road, London, NW3 ",51.55156,-0.18554,An amazing modern three bedroom apartment now available to grab in the heart of Finchley Road's most sought out location,"£2,496 pcm",Reduced on 13/10/2020,"Hunters , West Hampstead Lettings",020 8012 2431,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/65k/64571/84634975/64571_WHLLP209933_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-84634975.html
2 bedroom flat,"Ornan Road, Hampstead, NW3",51.55147,-0.16824,"A fabulous, bright and airy two double bedroom second floor apartment situated in this well presented conversion located in Belsize Park. The property boasts a modern fully fitted open plan kitchen/reception room with wooden flooring, two double bedrooms, one en-suite bathroom and a family shower...","£2,578 pcm",Reduced on 02/11/2020,"Goldschmidt & Howland, Hampstead - Lettings",020 8012 2439,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/74k/73953/85949050/73953_2573999_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85949050.html
3 bedroom apartment,"Mandeville Court, Finchley Road, London, NW3",51.551585,-0.185254,"A well-presented 3 bedroom fourth floor flat boasting in natural light offering a great reception room, modern kitchen and balcony. Available for rent at the end of November.","£2,492 pcm",Reduced on 13/10/2020,"Laurence Leigh Residential , London - Lettings",020 8012 4155,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/81k/80035/73650720/80035_LLR200072_L_IMG_02_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73650720.html
3 bedroom apartment,"Orde Hall Street, London, WC1N",51.52104,-0.12059,Varosi are delighted to offer this 3 bedroom Ground floor apartment set in a prime location 5 minutes away from Russell square & Holborn Under Ground Stations. The property offers 3 double bedrooms and has a separate reception room which can be used as a 4th Bedroom. ,"£2,400 pcm",Reduced on 12/10/2020,"Varosi Lettings & Estates, London",020 8012 5931,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/145k/144152/73956243/144152_641_IMG_00_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73956243.html
2 bedroom flat,"Fitzjohn's Avenue, NW3",51.55024,-0.17564," Recently refurbished two double bedroom apartment with a private terrace and access to communal gardens. Comprising, separate high spec kitchen with integrated appliances and polished granite worksurfaces, master bedroom with fitted wardrobe, additional double bedroom, both opening on...","£2,492 pcm",Reduced on 09/10/2020,"Olivers Town, Kentish Town - Lettings",020 8012 8904,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/55k/54833/96257504/54833_74058_IMG_01_0000_max_476x317.png,https://www.rightmove.co.uk/property-to-rent/property-96257504.html
4 bedroom flat,"Stanhope Street, Euston",51.52776,-0.14122,"Alex Crown are thrilled to present this BEAUTIFUL four bedroom flat situated in Euston NW1. This brilliant property comprises of; FOUR large double bedrooms (NO LOUNGE), Fully fitted kitchen with dining space, beautiful fully tiled bathroom with w/c.","£2,595 pcm",Added on 09/10/2020,"Alex Crown Lettings & Estate Agents, London",020 8012 8975,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/103k/102122/98200997/102122_6958_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-98200997.html
2 bedroom flat,"Avenue Close, London, NW8 ",51.53694,-0.165508,"Hanover are pleased to offer this two bedroom, two bathroom apartment set on the second floor on one of St John's Woods most prestigious roads. The property benefits from a spacious, double reception room, fully fitted kitchen, balcony and porterage. Off street parking is also available. This apa...","£2,492 pcm",Reduced on 09/10/2020,"Hanover, St John's Wood",020 8012 1047,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/75k/74440/72927363/74440_29964030_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-72927363.html
4 bedroom maisonette,"Plender Street, London, NW1",51.53678,-0.13768,An exceedingly bright and very spacious 4 bedroom second and third floor maisonette located in the heart of Camden being moments from the shops and eateries of the High Street while being within walking distance of the new exciting area of Kings Cross with its new shops and Central St Martins campus,"£2,492 pcm",Reduced on 08/10/2020,"Dennis and Hayes, Camden Town",020 8012 4006,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/10k/9468/98156045/9468_17t_IMG_00_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-98156045.html
2 bedroom apartment,"Camden Road, London, NW1",51.541459,-0.139169,"A stunning two-double bedroom apartment located on the top floor of a new build with Concierge service, next door to Camden Road Overground station and a short walk to Camden Town (Northern line). ","£2,557 pcm",Added on 08/10/2020,"Marsh & Parsons, Camden",020 3858 3532,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/112k/111710/85608793/111710_CAL190010_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85608793.html
1 bedroom flat,"Central St Giles Piazza, Covent Garden, London, WC2H",51.515878,-0.128102,ZERO DEPOSIT AVAILABLE. stylish one double bedroom apartment found in the desirable Central St Giles Piazza development. With wooden flooring throughout the apartment is finished to a very high standard with large windows and air-con. VIDEO VIEWING. ,"£2,557 pcm",Reduced on 07/10/2020,"Chestertons Estate Agents , Covent Garden and West End Lettings",020 8012 3908,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/64k/63025/94917287/63025_CQL180069_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-94917287.html
4 bedroom flat,"Rochester Road, Camden, London",51.54415,-0.13738,"** Video Viewings Available ** Fantastic four bedroom flat to rent in the heart of Camden Town. Set within a period property on a lovely quiet street. The property benefits from double bedrooms (all equpped with sinks), open plan kitchen, wood floors, neutral décor, bright and airy. A sho...","£2,491 pcm",Reduced on 07/10/2020,"David Astburys Ltd, London",020 8012 7391,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/177k/176261/84185596/176261_102708022330_IMG_11_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-84185596.html
4 bedroom apartment,"Castle Road, Camden Town , London",51.54479,-0.14341,"Amazing 3/4 bedroom flat to rent in Camden Town. The property sits on the ground floor of a secure low rise development. The property benefits from three large double rooms & a separate living room that can be converted into a fourth bedroom, two balconies, three piece bathroom and two piece...","£2,595 pcm",Reduced on 07/10/2020,"David Astburys Ltd, London",020 8012 7391,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/177k/176261/85391071/176261_102708022483_IMG_22_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85391071.html
2 bedroom apartment,"Loudoun Road, London",51.54085,-0.1789,"Reliable Homes present this Modern, Two Double Bedroom, Two Bathroom Apartment in St. Johns Wood to rent! Encompassing a Spacious Living Room. Fully Fitted Kitchen. Two Double Bedrooms. Two Bathrooms. Large Balcony. Storage Space. Located within walking distance to St. Johns Wood High Street, Re...","£2,427 pcm",Added on 07/10/2020,"Reliable Homes, London",020 3858 3296,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/141k/140672/73955889/140672_101380004229_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73955889.html
Studio flat,"Central St Giles Piazza, Covent Garden, London, WC2H",51.516082,-0.127394,"SHORT LET. This modern studio apartment is situated on the second floor of a contemporary building surrounded by a range of bars, shops and restaurants.","£2,492 pcm",Reduced on 07/10/2020,"Foxtons, West End",020 3858 2707,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/95k/94246/91851089/94246_1118981_IMG_05_0001_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-91851089.html
2 bedroom flat,"King's Cross Road, London, WC1X",51.528141,-0.115787,- Video viewing available - A spacious 2bed 2bath apartment located on the ground floor a modern development. The apartment has a separate entrance with a large garden at the rear.,"£2,492 pcm",Reduced on 07/10/2020,"Panda Residential, London",020 8088 8099,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/158k/157706/72062721/157706_19624_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-72062721.html
2 bedroom apartment,"Drummond Street, Euston, London, NW1",51.52672,-0.13809,"MODERN TWO DOUBLE BEDROOM TWO BATHROOM APARTMENT close to the amenities of Bloomsbury and Regents Park. Comprises reception room with wooden floors, fully integrated open plan kitchen, TWO DOUBLE BEDROOMS with FITTED WARDROBES, one full bathroom with. Within walking distance of Euston Square and ...","£2,578 pcm",Reduced on 07/10/2020,"Victorstone Property Consultants , NW1",020 8012 1137,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/76k/75061/97048340/75061_125373_IMG_16_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-97048340.html
2 bedroom apartment,"Queensmead, St Johns Wood, London",51.53968,-0.17332,"Bennett Mason are delighted to market this large 2 bedroom apartment in the exclusive Queensmead development in the heart of St Johns Wood. Offering 2 large bedrooms, ensuite, shower room, extra WC, superb living room with balcony and separate well appointed kitchen. The property benef (cont.)","£2,492 pcm",Reduced on 07/10/2020,"Bennett Mason, Highbury",020 8012 8935,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/109k/108077/73287222/108077_BNM1003879_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73287222.html
4 bedroom flat,"Rochester Road, Kentish Town, London, NW1",51.543918,-0.13741,"ZERO DEPOSIT AVAILABLE. LONG LET. A fantastic 4 bedroom basement flat, plus a ground floor room, perfect for sharers and benefitting from ample storage and a private terrace.","£2,492 pcm",Reduced on 06/10/2020,"Foxtons, Camden",020 8012 6726,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/65k/64127/72567288/64127_1143270_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-72567288.html
3 bedroom flat,"Castle Road, Camden, London, NW1",51.544563,-0.143527,"ZERO DEPOSIT AVAILABLE. LONG LET. Ideally located to Kentish Town and Camden this well presented 3 bedroom flat benefits from a lovely garden, 3 good sized bedroom and a modern kitchen.","£2,579 pcm",Reduced on 06/10/2020,"Foxtons, Camden",020 8012 6726,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/65k/64127/73104801/64127_1146855_IMG_02_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73104801.html
5 bedroom flat,"Inwood Court, Rochester Square, NW1",51.542907,-0.135523,*AVAILABLE NOW* Currently getting renovated a 5 bedrooms flat with the lounge converted into a bedroom. Located within 5 mins walk of Camden road station. Ideal for students or professionals sharers. *NO AGENCY FEES*,"£2,495 pcm",Reduced on 06/10/2020,"Up My Street, Camden",020 8012 4719,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/114k/113275/85268416/113275_RL3860_IMG_06_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85268416.html
2 bedroom apartment,"Drummond Street,London,NW1",51.52672,-0.13809,"A magnificent TWO bedroom, TWO bathroom lateral apartment, positioned within a private building in the heart of Euston. The flat is presented to a high standard and boasts an open plan lounge, under floor heating, fully tiled bathrooms and double glazing throughout. The apartment is also centrally l","£2,578 pcm",Reduced on 06/10/2020,"Oakford Estates, London",020 8012 2880,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/61k/60611/23910173/60611_OKF1000093_IMG_00_0002_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-23910173.html
2 bedroom apartment,"Ridgmount Gardens, WC1E",51.521576,-0.132941,A charming top floor (5th with lift access) 2 bedroom apartment is in one of Bloomsbury most sought after buildings. The apartment offers a very large bright reception space with views over Ridgmount Street Gardens and is offered unfurnished. The kitchen space is separated to the rece...,"£2,405 pcm",Reduced on 05/10/2020,"Hurford Salvi Carr, West End",020 8012 6973,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/31k/30504/83790928/30504_WEL170031_L_IMG_20_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-83790928.html
3 bedroom flat,"Fordwych Road, London",51.552513,-0.207536,"This three bedroom three bathroom garden flat is well situated with easy access to West Hampstead and Kilburn. The property has three double bedrooms, three bathrooms (two en-suite), a spacious open plan reception with integrated kitchen and a private garden.","£2,405 pcm",Added on 05/10/2020,"Dexters, Cricklewood",020 8012 2415,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/73k/72541/73846395/72541_30069366_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73846395.html
2 bedroom flat,"Ridgmount Gardens, Bloomsbury, London, WC1E",51.521747,-0.133161,"Found on the 3rd floor (with lift) of this well maintained period mansions block in the heart of Bloomsbury. Comprising of 2 double bedrooms, fully fitted kitchen and separate reception flooded with natural light. VIDEO VIEWING AVAILABLE. ","£2,405 pcm",Reduced on 05/10/2020,"Chestertons Estate Agents , Covent Garden and West End Lettings",020 8012 3908,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/64k/63025/83792350/63025_CQL170046_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-83792350.html
